"","Strain_Type","Position","Name","Description","Species","Highest_Value","no_N","Value_minus_no_N","max_OD","growth","adjusted_value_col","derivative","max_derivative","Treatment","timepoints","maxOD_before","growth_before"
"6291",X1,A1,1A01,Vibrionales,Vibrio lentus/splendidus,0.5212,0.3802,0.141,0.7826,1,0.151,-0.024701071555571,0.443928898204496,Aspartate + C,116.668333333333,0.9828,1
"6292",X337,H1,1A01_rep,Vibrionales,Vibrio lentus/splendidus,0.0645,0.0645,0,0.7116,1,0.01,NA,0.149878495904656,Aspartate + C,0,0.9226,1
"6293",X337,H1,1A01_rep,Vibrionales,Vibrio lentus/splendidus,0.0624,0.0791,0,0.7116,1,0.01,0,0.149878495904656,Aspartate + C,3.20027777777778,0.9226,1
"6294",X337,H1,1A01_rep,Vibrionales,Vibrio lentus/splendidus,0.2474,0.0943,0.1531,0.7116,1,0.1631,0.149878495904656,0.149878495904656,Aspartate + C,21.8272222222222,0.9226,1
"6295",X337,H1,1A01_rep,Vibrionales,Vibrio lentus/splendidus,0.3113,0.1031,0.2082,0.7116,1,0.2182,0.0547026641734994,0.149878495904656,Aspartate + C,27.1477777777778,0.9226,1
"6296",X337,H1,1A01_rep,Vibrionales,Vibrio lentus/splendidus,0.9226,0.211,0.7116,0.7116,1,0.7216,0.0534040956907487,0.149878495904656,Aspartate + C,49.5441666666667,0.9226,1
"6297",X337,H1,1A01_rep,Vibrionales,Vibrio lentus/splendidus,0.5116,0.4945,0.0171000000000001,0.7116,1,0.0271000000000001,-0.0488935267853767,0.149878495904656,Aspartate + C,116.668333333333,0.9226,1
"6298",X3,A2,3B05,Pseudomonadales,Neptunomonas phycophila,0.0707,0.0707,0,0.5323,1,0.01,NA,0.131409680394205,Aspartate + C,0,0.8411,1
"6299",X3,A2,3B05,Pseudomonadales,Neptunomonas phycophila,0.0725,0.069,0.00349999999999999,0.5323,1,0.0135,0.0937745449892555,0.131409680394205,Aspartate + C,3.20027777777778,0.8411,1
"6300",X3,A2,3B05,Pseudomonadales,Neptunomonas phycophila,0.2012,0.0871,0.1141,0.5323,1,0.1241,0.119096184206843,0.131409680394205,Aspartate + C,21.8272222222222,0.8411,1
"6301",X3,A2,3B05,Pseudomonadales,Neptunomonas phycophila,0.3454,0.1057,0.2397,0.5323,1,0.2497,0.131409680394205,0.131409680394205,Aspartate + C,27.1477777777778,0.8411,1
"6302",X3,A2,3B05,Pseudomonadales,Neptunomonas phycophila,0.8411,0.3088,0.5323,0.5323,1,0.5423,0.0346287591454554,0.131409680394205,Aspartate + C,49.5441666666667,0.8411,1
"6303",X3,A2,3B05,Pseudomonadales,Neptunomonas phycophila,0.7323,0.6314,0.1009,0.5323,1,0.1109,-0.0236455890375899,0.131409680394205,Aspartate + C,116.668333333333,0.8411,1
"6304",X5,A3,3C02,Vibrionales,Vibrio splendidus,0.0622,0.0622,0,0.6039,1,0.01,NA,0.210904651672429,Aspartate + C,0,0.9461,1
"6305",X5,A3,3C02,Vibrionales,Vibrio splendidus,0.0636,0.0832,0,0.6039,1,0.01,0,0.210904651672429,Aspartate + C,3.20027777777778,0.9461,1
"6306",X5,A3,3C02,Vibrionales,Vibrio splendidus,0.2824,0.1117,0.1707,0.6039,1,0.1807,0.155379918227402,0.210904651672429,Aspartate + C,21.8272222222222,0.9461,1
"6307",X5,A3,3C02,Vibrionales,Vibrio splendidus,0.6692,0.1242,0.545,0.6039,1,0.555,0.210904651672429,0.210904651672429,Aspartate + C,27.1477777777778,0.9461,1
"6308",X5,A3,3C02,Vibrionales,Vibrio splendidus,0.9461,0.3422,0.6039,0.6039,1,0.6139,0.00450358025070086,0.210904651672429,Aspartate + C,49.5441666666667,0.9461,1
"6309",X5,A3,3C02,Vibrionales,Vibrio splendidus,0.6244,0.5503,0.0740999999999999,0.6039,1,0.0840999999999999,-0.0296141550825641,0.210904651672429,Aspartate + C,116.668333333333,0.9461,1
"6310",X7,A4,3D04,Alteromonadales,Alteromonas stellipolaris,0.0646,0.0646,0,0.6518,1,0.01,NA,0.17603769400368,Aspartate + C,0,0.8973,1
"6311",X7,A4,3D04,Alteromonadales,Alteromonas stellipolaris,0.0753,0.0724,0.0029,0.6518,1,0.0129,0.0795687862290503,0.17603769400368,Aspartate + C,3.20027777777778,0.8973,1
"6312",X7,A4,3D04,Alteromonadales,Alteromonas stellipolaris,0.4164,0.0839,0.3325,0.6518,1,0.3425,0.17603769400368,0.17603769400368,Aspartate + C,21.8272222222222,0.8973,1
"6313",X7,A4,3D04,Alteromonadales,Alteromonas stellipolaris,0.7432,0.0914,0.6518,0.6518,1,0.6618,0.123801308135472,0.17603769400368,Aspartate + C,27.1477777777778,0.8973,1
"6314",X7,A4,3D04,Alteromonadales,Alteromonas stellipolaris,0.8973,0.3337,0.5636,0.6518,1,0.5736,-0.00638634678615804,0.17603769400368,Aspartate + C,49.5441666666667,0.8973,1
"6315",X7,A4,3D04,Alteromonadales,Alteromonas stellipolaris,0.6145,0.5865,0.028,0.6518,1,0.038,-0.040437688307376,0.17603769400368,Aspartate + C,116.668333333333,0.8973,1
"6316",X9,A5,4B03,Alteromonadales,Alteromonas sp000597705,0.0604,0.0604,0,0.7765,1,0.01,NA,0.107669398186676,Aspartate + C,0,1.0909,1
"6317",X9,A5,4B03,Alteromonadales,Alteromonas sp000597705,0.0663,0.0685,0,0.7765,1,0.01,0,0.107669398186676,Aspartate + C,3.20027777777778,1.0909,1
"6318",X9,A5,4B03,Alteromonadales,Alteromonas sp000597705,0.0963,0.0763,0.02,0.7765,1,0.03,0.0589797372266161,0.107669398186676,Aspartate + C,21.8272222222222,1.0909,1
"6319",X9,A5,4B03,Alteromonadales,Alteromonas sp000597705,0.1207,0.0775,0.0432,0.7765,1,0.0532,0.107669398186676,0.107669398186676,Aspartate + C,27.1477777777778,1.0909,1
"6320",X9,A5,4B03,Alteromonadales,Alteromonas sp000597705,0.4143,0.1002,0.3141,0.7765,1,0.3241,0.0806823690535385,0.107669398186676,Aspartate + C,49.5441666666667,1.0909,1
"6321",X9,A5,4B03,Alteromonadales,Alteromonas sp000597705,1.0909,0.3144,0.7765,0.7765,1,0.7865,0.0132074729024693,0.107669398186676,Aspartate + C,116.668333333333,1.0909,1
"6322",X11,A6,4B04,Vibrionales,Vibrio splendidus,0.0623,0.0623,0,0.7073,1,0.01,NA,0.168634704569023,Aspartate + C,0,0.9526,1
"6323",X11,A6,4B04,Vibrionales,Vibrio splendidus,0.067,0.0655,0.0015,0.7073,1,0.0115,0.0436718160359839,0.168634704569023,Aspartate + C,3.20027777777778,0.9526,1
"6324",X11,A6,4B04,Vibrionales,Vibrio splendidus,0.3379,0.0819,0.256,0.7073,1,0.266,0.168634704569023,0.168634704569023,Aspartate + C,21.8272222222222,0.9526,1
"6325",X11,A6,4B04,Vibrionales,Vibrio splendidus,0.5569,0.112,0.4449,0.7073,1,0.4549,0.100850616104173,0.168634704569023,Aspartate + C,27.1477777777778,0.9526,1
"6326",X11,A6,4B04,Vibrionales,Vibrio splendidus,0.9526,0.2453,0.7073,0.7073,1,0.7173,0.0203343740285903,0.168634704569023,Aspartate + C,49.5441666666667,0.9526,1
"6327",X11,A6,4B04,Vibrionales,Vibrio splendidus,0.6575,0.2808,0.3767,0.7073,1,0.3867,-0.00920450852801357,0.168634704569023,Aspartate + C,116.668333333333,0.9526,1
"6328",X13,A7,4D01,Alteromonadales,Pseudoalteromonas marina,0.0692,0.0692,0,0.3786,1,0.01,NA,0.153847986718825,Aspartate + C,0,0.6701,1
"6329",X13,A7,4D01,Alteromonadales,Pseudoalteromonas marina,0.0658,0.072,0,0.3786,1,0.01,0,0.153847986718825,Aspartate + C,3.20027777777778,0.6701,1
"6330",X13,A7,4D01,Alteromonadales,Pseudoalteromonas marina,0.1819,0.0845,0.0974,0.3786,1,0.1074,0.127448444169745,0.153847986718825,Aspartate + C,21.8272222222222,0.6701,1
"6331",X13,A7,4D01,Alteromonadales,Pseudoalteromonas marina,0.3384,0.1049,0.2335,0.3786,1,0.2435,0.153847986718825,0.153847986718825,Aspartate + C,27.1477777777778,0.6701,1
"6332",X13,A7,4D01,Alteromonadales,Pseudoalteromonas marina,0.6701,0.2915,0.3786,0.3786,1,0.3886,0.0208709357896797,0.153847986718825,Aspartate + C,49.5441666666667,0.6701,1
"6333",X13,A7,4D01,Alteromonadales,Pseudoalteromonas marina,0.5173,0.2175,0.2998,0.3786,1,0.3098,-0.0033761850644041,0.153847986718825,Aspartate + C,116.668333333333,0.6701,1
"6334",X15,A8,4G03,Flavobacteriales,Tenacibaculum discolor,0.0617,0.0617,0,0.0205,0,0,0,0,Aspartate + C,0,0.1147,1
"6335",X15,A8,4G03,Flavobacteriales,Tenacibaculum discolor,0.065,0.0659,0,0.0205,0,0,0,0,Aspartate + C,3.20027777777778,0.1147,1
"6336",X15,A8,4G03,Flavobacteriales,Tenacibaculum discolor,0.0684,0.0671,0.0013,0.0205,0,0.0013,0,0,Aspartate + C,21.8272222222222,0.1147,1
"6337",X15,A8,4G03,Flavobacteriales,Tenacibaculum discolor,0.0695,0.0698,0,0.0205,0,0,0,0,Aspartate + C,27.1477777777778,0.1147,1
"6338",X15,A8,4G03,Flavobacteriales,Tenacibaculum discolor,0.0747,0.0721,0.00260000000000001,0.0205,0,0.00260000000000001,0,0,Aspartate + C,49.5441666666667,0.1147,1
"6339",X15,A8,4G03,Flavobacteriales,Tenacibaculum discolor,0.1147,0.0942,0.0205,0.0205,0,0.0205,0,0,Aspartate + C,116.668333333333,0.1147,1
"6340",X17,A9,4G09,Alteromonadales,Pseudoalteromonas marina,0.0636,0.0636,0,0.3197,1,0.01,NA,0.185469244648305,Aspartate + C,0,0.3987,1
"6341",X17,A9,4G09,Alteromonadales,Pseudoalteromonas marina,0.0618,0.0661,0,0.3197,1,0.01,0,0.185469244648305,Aspartate + C,3.20027777777778,0.3987,1
"6342",X17,A9,4G09,Alteromonadales,Pseudoalteromonas marina,0.0799,0.0732,0.0067,0.3197,1,0.0167,0.0275312801816841,0.185469244648305,Aspartate + C,21.8272222222222,0.3987,1
"6343",X17,A9,4G09,Alteromonadales,Pseudoalteromonas marina,0.109,0.0742,0.0348,0.3197,1,0.0448,0.185469244648305,0.185469244648305,Aspartate + C,27.1477777777778,0.3987,1
"6344",X17,A9,4G09,Alteromonadales,Pseudoalteromonas marina,0.3987,0.079,0.3197,0.3197,1,0.3297,0.0891203943885334,0.185469244648305,Aspartate + C,49.5441666666667,0.3987,1
"6345",X17,A9,4G09,Alteromonadales,Pseudoalteromonas marina,0.3841,0.1182,0.2659,0.3197,1,0.2759,-0.00265395725118045,0.185469244648305,Aspartate + C,116.668333333333,0.3987,1
"6346",X19,A10,5F06,Flavobacteriales,Maribacter dokdonensis,0.0748,0.0748,0,0.2753,1,0.01,NA,0.165806935493778,Aspartate + C,0,0.3986,1
"6347",X19,A10,5F06,Flavobacteriales,Maribacter dokdonensis,0.0815,0.0745,0.00700000000000001,0.2753,1,0.017,0.165806935493778,0.165806935493778,Aspartate + C,3.20027777777778,0.3986,1
"6348",X19,A10,5F06,Flavobacteriales,Maribacter dokdonensis,0.1416,0.0904,0.0512,0.2753,1,0.0612,0.0687677922314364,0.165806935493778,Aspartate + C,21.8272222222222,0.3986,1
"6349",X19,A10,5F06,Flavobacteriales,Maribacter dokdonensis,0.2049,0.0948,0.1101,0.2753,1,0.1201,0.126711869188867,0.165806935493778,Aspartate + C,27.1477777777778,0.3986,1
"6350",X19,A10,5F06,Flavobacteriales,Maribacter dokdonensis,0.3875,0.1122,0.2753,0.2753,1,0.2853,0.0386319657792136,0.165806935493778,Aspartate + C,49.5441666666667,0.3986,1
"6351",X19,A10,5F06,Flavobacteriales,Maribacter dokdonensis,0.3986,0.2669,0.1317,0.2753,1,0.1417,-0.0104258890095145,0.165806935493778,Aspartate + C,116.668333333333,0.3986,1
"6352",X21,A11,5G01,Pseudomonadales,Neptunomonas phycophila,0.0734,0.0734,0,0.5946,1,0.01,NA,0.102560162924872,Aspartate + C,0,0.7191,1
"6353",X21,A11,5G01,Pseudomonadales,Neptunomonas phycophila,0.0734,0.0765,0,0.5946,1,0.01,0,0.102560162924872,Aspartate + C,3.20027777777778,0.7191,1
"6354",X21,A11,5G01,Pseudomonadales,Neptunomonas phycophila,0.1244,0.0818,0.0426,0.5946,1,0.0526,0.0891252471225767,0.102560162924872,Aspartate + C,21.8272222222222,0.7191,1
"6355",X21,A11,5G01,Pseudomonadales,Neptunomonas phycophila,0.1387,0.0879,0.0508,0.5946,1,0.0608,0.0272290492441498,0.102560162924872,Aspartate + C,27.1477777777778,0.7191,1
"6356",X21,A11,5G01,Pseudomonadales,Neptunomonas phycophila,0.7191,0.1245,0.5946,0.5946,1,0.6046,0.102560162924872,0.102560162924872,Aspartate + C,49.5441666666667,0.7191,1
"6357",X21,A11,5G01,Pseudomonadales,Neptunomonas phycophila,0.6339,0.3756,0.2583,0.5946,1,0.2683,-0.0121038571539874,0.102560162924872,Aspartate + C,116.668333333333,0.7191,1
"6358",X23,A12,6B07,Flavobacteriales,Maribacter dokdonensis,0.0699,0.0699,0,0.4749,1,0.01,NA,0.142526418122299,Aspartate + C,0,0.6375,1
"6359",X23,A12,6B07,Flavobacteriales,Maribacter dokdonensis,0.0725,0.0683,0.0042,0.4749,1,0.0142,0.109570761028331,0.142526418122299,Aspartate + C,3.20027777777778,0.6375,1
"6360",X23,A12,6B07,Flavobacteriales,Maribacter dokdonensis,0.1224,0.0782,0.0442,0.4749,1,0.0542,0.071908677659576,0.142526418122299,Aspartate + C,21.8272222222222,0.6375,1
"6361",X23,A12,6B07,Flavobacteriales,Maribacter dokdonensis,0.191,0.0853,0.1057,0.4749,1,0.1157,0.142526418122299,0.142526418122299,Aspartate + C,27.1477777777778,0.6375,1
"6362",X23,A12,6B07,Flavobacteriales,Maribacter dokdonensis,0.6375,0.1626,0.4749,0.4749,1,0.4849,0.0639809416161091,0.142526418122299,Aspartate + C,49.5441666666667,0.6375,1
"6363",X23,A12,6B07,Flavobacteriales,Maribacter dokdonensis,0.5441,0.2681,0.276,0.4749,1,0.286,-0.00786528756346751,0.142526418122299,Aspartate + C,116.668333333333,0.6375,1
"6364",X49,B1,6C01,Alteromonadales,Alteromonas stellipolaris,0.0597,0.0597,0,0.7027,1,0.01,NA,0.160558793775886,Aspartate + C,0,0.8257,1
"6365",X49,B1,6C01,Alteromonadales,Alteromonas stellipolaris,0.0636,0.0711,0,0.7027,1,0.01,0,0.160558793775886,Aspartate + C,3.20027777777778,0.8257,1
"6366",X49,B1,6C01,Alteromonadales,Alteromonas stellipolaris,0.2725,0.0835,0.189,0.7027,1,0.199,0.160558793775886,0.160558793775886,Aspartate + C,21.8272222222222,0.8257,1
"6367",X49,B1,6C01,Alteromonadales,Alteromonas stellipolaris,0.435,0.0873,0.3477,0.7027,1,0.3577,0.11021214146109,0.160558793775886,Aspartate + C,27.1477777777778,0.8257,1
"6368",X49,B1,6C01,Alteromonadales,Alteromonas stellipolaris,0.8257,0.123,0.7027,0.7027,1,0.7127,0.0307802267438237,0.160558793775886,Aspartate + C,49.5441666666667,0.8257,1
"6369",X49,B1,6C01,Alteromonadales,Alteromonas stellipolaris,0.495,0.2313,0.2637,0.7027,1,0.2737,-0.0142575767564269,0.160558793775886,Aspartate + C,116.668333333333,0.8257,1
"6370",X51,B2,6D03,Vibrionales,Vibrio penaeicida,0.0703,0.0703,0,0.4169,1,0.01,NA,0.185398545525548,Aspartate + C,0,0.6886,1
"6371",X51,B2,6D03,Vibrionales,Vibrio penaeicida,0.0706,0.0625,0.0081,0.4169,1,0.0181,0.185398545525548,0.185398545525548,Aspartate + C,3.20027777777778,0.6886,1
"6372",X51,B2,6D03,Vibrionales,Vibrio penaeicida,0.0985,0.0693,0.0292,0.4169,1,0.0392,0.0414863968070253,0.185398545525548,Aspartate + C,21.8272222222222,0.6886,1
"6373",X51,B2,6D03,Vibrionales,Vibrio penaeicida,0.1073,0.079,0.0283,0.4169,1,0.0383,-0.00436549348414637,0.185398545525548,Aspartate + C,27.1477777777778,0.6886,1
"6374",X51,B2,6D03,Vibrionales,Vibrio penaeicida,0.1684,0.115,0.0534,0.4169,1,0.0634,0.0225042513664614,0.185398545525548,Aspartate + C,49.5441666666667,0.6886,1
"6375",X51,B2,6D03,Vibrionales,Vibrio penaeicida,0.6886,0.2717,0.4169,0.4169,1,0.4269,0.0284113163265203,0.185398545525548,Aspartate + C,116.668333333333,0.6886,1
"6376",X53,B3,6E01,Vibrionales,Vibrio penaeicida,0.0882,0.0882,0,0.377,1,0.01,NA,0.0983698171533822,Aspartate + C,0,0.7219,1
"6377",X53,B3,6E01,Vibrionales,Vibrio penaeicida,0.0681,0.0644,0.00369999999999999,0.377,1,0.0137,0.0983698171533822,0.0983698171533822,Aspartate + C,3.20027777777778,0.7219,1
"6378",X53,B3,6E01,Vibrionales,Vibrio penaeicida,0.1035,0.0747,0.0288,0.377,1,0.0388,0.0558880935571609,0.0983698171533822,Aspartate + C,21.8272222222222,0.7219,1
"6379",X53,B3,6E01,Vibrionales,Vibrio penaeicida,0.1263,0.0801,0.0462,0.377,1,0.0562,0.0696349293606298,0.0983698171533822,Aspartate + C,27.1477777777778,0.7219,1
"6380",X53,B3,6E01,Vibrionales,Vibrio penaeicida,0.4186,0.3146,0.104,0.377,1,0.114,0.0315801665618399,0.0983698171533822,Aspartate + C,49.5441666666667,0.7219,1
"6381",X53,B3,6E01,Vibrionales,Vibrio penaeicida,0.7219,0.3449,0.377,0.377,1,0.387,0.0182084382619566,0.0983698171533822,Aspartate + C,116.668333333333,0.7219,1
"6382",X55,B4,6E02,Vibrionales,Vibrio splendidus,0.0629,0.0629,0,0.6633,1,0.01,NA,0.264441021408334,Aspartate + C,0,0.9075,1
"6383",X55,B4,6E02,Vibrionales,Vibrio splendidus,0.0604,0.0632,0,0.6633,1,0.01,0,0.264441021408334,Aspartate + C,3.20027777777778,0.9075,1
"6384",X55,B4,6E02,Vibrionales,Vibrio splendidus,0.1629,0.07,0.0929,0.6633,1,0.1029,0.125150561156113,0.264441021408334,Aspartate + C,21.8272222222222,0.9075,1
"6385",X55,B4,6E02,Vibrionales,Vibrio splendidus,0.4886,0.0784,0.4102,0.6633,1,0.4202,0.264441021408334,0.264441021408334,Aspartate + C,27.1477777777778,0.9075,1
"6386",X55,B4,6E02,Vibrionales,Vibrio splendidus,0.9075,0.2442,0.6633,0.6633,1,0.6733,0.0210507242698501,0.264441021408334,Aspartate + C,49.5441666666667,0.9075,1
"6387",X55,B4,6E02,Vibrionales,Vibrio splendidus,0.4275,0.2703,0.1572,0.6633,1,0.1672,-0.0207525897761705,0.264441021408334,Aspartate + C,116.668333333333,0.9075,1
"6388",X57,B5,6E03,Vibrionales,Vibrio splendidus,0.0633,0.0633,0,0.5182,1,0.01,NA,0.1905352016175,Aspartate + C,0,0.886,1
"6389",X57,B5,6E03,Vibrionales,Vibrio splendidus,0.0744,0.066,0.00839999999999999,0.5182,1,0.0184,0.1905352016175,0.1905352016175,Aspartate + C,3.20027777777778,0.886,1
"6390",X57,B5,6E03,Vibrionales,Vibrio splendidus,0.2795,0.07,0.2095,0.5182,1,0.2195,0.133086861094905,0.1905352016175,Aspartate + C,21.8272222222222,0.886,1
"6391",X57,B5,6E03,Vibrionales,Vibrio splendidus,0.2999,0.0817,0.2182,0.5182,1,0.2282,0.00730566658065663,0.1905352016175,Aspartate + C,27.1477777777778,0.886,1
"6392",X57,B5,6E03,Vibrionales,Vibrio splendidus,0.6644,0.2595,0.4049,0.5182,1,0.4149,0.0266924767593864,0.1905352016175,Aspartate + C,49.5441666666667,0.886,1
"6393",X57,B5,6E03,Vibrionales,Vibrio splendidus,0.886,0.3678,0.5182,0.5182,1,0.5282,0.00359687850909448,0.1905352016175,Aspartate + C,116.668333333333,0.886,1
"6394",X61,B7,A1M10,Flavobacteriales,Cellulophaga lytica,0.0614,0.0614,0,0.3486,1,0.01,NA,0.0908127144600465,Aspartate + C,0,0.4471,1
"6395",X61,B7,A1M10,Flavobacteriales,Cellulophaga lytica,0.0689,0.0774,0,0.3486,1,0.01,0,0.0908127144600465,Aspartate + C,3.20027777777778,0.4471,1
"6396",X61,B7,A1M10,Flavobacteriales,Cellulophaga lytica,0.098,0.0816,0.0164,0.3486,1,0.0264,0.05211691697764,0.0908127144600465,Aspartate + C,21.8272222222222,0.4471,1
"6397",X61,B7,A1M10,Flavobacteriales,Cellulophaga lytica,0.1216,0.0888,0.0328,0.3486,1,0.0428,0.0908127144600465,0.0908127144600465,Aspartate + C,27.1477777777778,0.4471,1
"6398",X61,B7,A1M10,Flavobacteriales,Cellulophaga lytica,0.245,0.1099,0.1351,0.3486,1,0.1451,0.054512585192164,0.0908127144600465,Aspartate + C,49.5441666666667,0.4471,1
"6399",X61,B7,A1M10,Flavobacteriales,Cellulophaga lytica,0.4471,0.0985,0.3486,0.3486,1,0.3586,0.0134792645661283,0.0908127144600465,Aspartate + C,116.668333333333,0.4471,1
"6400",X63,B8,A1R05,Alteromonadales,Paraglaciecola chathamensis,0.0665,0.0665,0,0.187,1,0.01,NA,0.120351531083099,Aspartate + C,0,0.2688,1
"6401",X63,B8,A1R05,Alteromonadales,Paraglaciecola chathamensis,0.0649,0.0673,0,0.187,1,0.01,0,0.120351531083099,Aspartate + C,3.20027777777778,0.2688,1
"6402",X63,B8,A1R05,Alteromonadales,Paraglaciecola chathamensis,0.079,0.0726,0.0064,0.187,1,0.0164,0.0265580993872375,0.120351531083099,Aspartate + C,21.8272222222222,0.2688,1
"6403",X63,B8,A1R05,Alteromonadales,Paraglaciecola chathamensis,0.0827,0.0794,0.0033,0.187,1,0.0133,-0.0393788388101077,0.120351531083099,Aspartate + C,27.1477777777778,0.2688,1
"6404",X63,B8,A1R05,Alteromonadales,Paraglaciecola chathamensis,0.2688,0.0818,0.187,0.187,1,0.197,0.120351531083099,0.120351531083099,Aspartate + C,49.5441666666667,0.2688,1
"6405",X63,B8,A1R05,Alteromonadales,Paraglaciecola chathamensis,0.2456,0.0903,0.1553,0.187,1,0.1653,-0.00261368941505434,0.120351531083099,Aspartate + C,116.668333333333,0.2688,1
"6406",X65,B9,A1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0599,0.0599,0,0.5975,1,0.01,NA,0.180410116862514,Aspartate + C,0,0.6742,1
"6407",X65,B9,A1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0662,0.064,0.00219999999999999,0.5975,1,0.0122,0.0621354996512968,0.180410116862514,Aspartate + C,3.20027777777778,0.6742,1
"6408",X65,B9,A1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.4108,0.0694,0.3414,0.5975,1,0.3514,0.180410116862514,0.180410116862514,Aspartate + C,21.8272222222222,0.6742,1
"6409",X65,B9,A1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.5216,0.0732,0.4484,0.5975,1,0.4584,0.0499603823081925,0.180410116862514,Aspartate + C,27.1477777777778,0.6742,1
"6410",X65,B9,A1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.6742,0.0767,0.5975,0.5975,1,0.6075,0.0125739024809434,0.180410116862514,Aspartate + C,49.5441666666667,0.6742,1
"6411",X65,B9,A1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.3813,0.0943,0.287,0.5975,1,0.297,-0.0106611384833382,0.180410116862514,Aspartate + C,116.668333333333,0.6742,1
"6412",X67,B10,A1R11,Alteromonadales,Pseudoalteromonas carrageenovora,0.0599,0.0599,0,0.6324,1,0.01,NA,0.188998298297871,Aspartate + C,0,0.7077,1
"6413",X67,B10,A1R11,Alteromonadales,Pseudoalteromonas carrageenovora,0.062,0.0648,0,0.6324,1,0.01,0,0.188998298297871,Aspartate + C,3.20027777777778,0.7077,1
"6414",X67,B10,A1R11,Alteromonadales,Pseudoalteromonas carrageenovora,0.3971,0.0691,0.328,0.6324,1,0.338,0.188998298297871,0.188998298297871,Aspartate + C,21.8272222222222,0.7077,1
"6415",X67,B10,A1R11,Alteromonadales,Pseudoalteromonas carrageenovora,0.5276,0.0689,0.4587,0.6324,1,0.4687,0.0614441492118779,0.188998298297871,Aspartate + C,27.1477777777778,0.7077,1
"6416",X67,B10,A1R11,Alteromonadales,Pseudoalteromonas carrageenovora,0.7077,0.0753,0.6324,0.6324,1,0.6424,0.0140758521057959,0.188998298297871,Aspartate + C,49.5441666666667,0.7077,1
"6417",X67,B10,A1R11,Alteromonadales,Pseudoalteromonas carrageenovora,0.5133,0.1295,0.3838,0.6324,1,0.3938,-0.00729048896588452,0.188998298297871,Aspartate + C,116.668333333333,0.7077,1
"6418",X69,B11,A2M07,Flavobacteriales,NA,0.0649,0.0649,0,0.0261,0,0,0,0,Aspartate + C,0,0.1175,1
"6419",X69,B11,A2M07,Flavobacteriales,NA,0.0616,0.0636,0,0.0261,0,0,0,0,Aspartate + C,3.20027777777778,0.1175,1
"6420",X69,B11,A2M07,Flavobacteriales,NA,0.0661,0.0647,0.00140000000000001,0.0261,0,0.00140000000000001,0,0,Aspartate + C,21.8272222222222,0.1175,1
"6421",X69,B11,A2M07,Flavobacteriales,NA,0.0657,0.0663,0,0.0261,0,0,0,0,Aspartate + C,27.1477777777778,0.1175,1
"6422",X69,B11,A2M07,Flavobacteriales,NA,0.0666,0.0706,0,0.0261,0,0,0,0,Aspartate + C,49.5441666666667,0.1175,1
"6423",X69,B11,A2M07,Flavobacteriales,NA,0.1175,0.0914,0.0261,0.0261,0,0.0261,0,0,Aspartate + C,116.668333333333,0.1175,1
"6424",X71,B12,A2R01,Pseudomonadales,Cobetia amphilecti,0.067,0.067,0,1.0947,1,0.01,NA,0.202597141610689,Aspartate + C,0,1.2373,1
"6425",X71,B12,A2R01,Pseudomonadales,Cobetia amphilecti,0.0707,0.0658,0.0049,1.0947,1,0.0149,0.124606720931041,0.202597141610689,Aspartate + C,3.20027777777778,1.2373,1
"6426",X71,B12,A2R01,Pseudomonadales,Cobetia amphilecti,0.1738,0.0747,0.0991,1.0947,1,0.1091,0.106882998756213,0.202597141610689,Aspartate + C,21.8272222222222,1.2373,1
"6427",X71,B12,A2R01,Pseudomonadales,Cobetia amphilecti,0.3906,0.08,0.3106,1.0947,1,0.3206,0.202597141610689,0.202597141610689,Aspartate + C,27.1477777777778,1.2373,1
